domain,address,categories,checkins,city,country_code,country_name,description,email,extracted_address,followers,likes,link,name,page_type,phone,phone_country_code,price_range,raw_phone,region_code,region_name,time,url,zip_code,row
babysoundasleep.co.uk,"crescent ave, bl51e, bolton, uk, england",['Child Care Service' 'Product/Service'],37  http://www.babysoundasleep.co.uk/ +44 7809 145068 product/service · child care service price range · $,,,,,,,,,http://babysoundasleep.co.uk/,Baby Sound Asleep,Organization,+447809145068,GB,$,+44 7809 145068,,,1624351817000,https://m.facebook.com/babysoundasleep/?locale=en_US,,1
bairesgrill.com,"2210 weston rd, 33326, weston, fl, us, florida",['Argentinian Restaurant' 'Bar & Grill' 'Steakhouse'],"8,512",,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Florida', 'city': None, 'city_district': 'Weston', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Weston Road', 'postcode': '33326', 'po_box': None, 'house_number': '2210', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': 'Weston', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 26.09234046936035, 'longitude': -80.37052917480469, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bairesgrill.com/,Baires Grill,LocalBusiness,+17547016806,US,$$$,+1 754-701-6806,,Florida,1624379503000,https://m.facebook.com/pages/category/Steakhouse/Baires-Grill-145036949382837/?locale=en_US,33326,1
bakelab.com.sg,"23 tuas bay walk, singapore, singapore 637764",['Bakery' 'Foodservice distributor' 'Wholesale & Supply Store'],,Singapore,sg,Singapore,,,"{'country_code': 'sg', 'country_name': 'Singapore', 'region_code': None, 'region_name': 'Central', 'city': 'Singapore', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': '178957', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 9.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 1.2899174690246582, 'longitude': 103.8519058227539, 'raw_text': '23 tuas bay walk, singapore, singapore 637764', 'tokens': None, 'nominatim_address': None}",,,http://bakelab.com.sg/,Bakery Laboratory - Home | Facebook,BreadcrumbList,,,,,,Central,1673404991000,https://m.facebook.com/bakelabsg/,178957,1
bakeryouthclub.com,"1401 e smith st, warsaw, in 46580",['Nonprofit Organization' 'Youth Organization'],973,Warsaw,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Indiana', 'city': 'Warsaw', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'East Smith Street', 'postcode': '46580', 'po_box': None, 'house_number': '1401', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': -3.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 41.234622955322266, 'longitude': -85.83689880371094, 'raw_text': '1401 e smith st, warsaw, in 46580', 'tokens': None, 'nominatim_address': None}",,,http://bakeryouthclub.com/,Baker Youth Club - Home | Facebook,BreadcrumbList,+15742678771,US,· $,+1 574-267-8771,,Indiana,1666992155000,https://m.facebook.com/BakerYouthClub/,46580,1
bakingandcakeart.com,"11820 allaseba drive, 90066, los angeles, ca, california",['Bakery' 'School'],8,Los Angeles,us,United States,"Join us at www.BakingAndCakeArt.com to take #classes, view videos, and learn new tips for #baking and #cake #decoration. Visits are by appointment only. Thank you!",susan@bakingandcakeart.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'Los Angeles', 'city_district': 'Mar Vista', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Allaseba Drive', 'postcode': '90066-3941', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': 'Mar Vista', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 34.01817321777344, 'longitude': -118.43831634521484, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bakingandcakeart.com/,Baking & Cake Art Academy,LocalBusiness,+13109157165,US,$,+1 310-915-7165,,California,1624524811000,https://m.facebook.com/bakingcakeart/?locale=en_US,90066-3941,1
baksteen.nl,,[],,,,,,,,,,http://baksteen.nl/,Engels Baksteen,Organization,,,,,,,1649068865000,https://m.facebook.com/baksteen.nl/,,1
balletedmonton.ca,,['Nonprofit Organization'],52  http://www.balletedmonton.ca/ +1 780-970-4979 nonprofit organization price range · $$ @balletedmonton,,,,,,,,,http://balletedmonton.ca/,Ballet_Edmonton - Home | Facebook,BreadcrumbList,,,52 people checked in here http://www.balletedmonton.ca/ +1 780-970-4979 nonprofit organization  · $$ @balletedmonton,,,,1660054833000,https://m.facebook.com/pages/Citie-Ballet/159157730764510/,,1
ballweg.biz,,"['Agricultural Service' 'Commercial & Industrial'
 'Outdoor Equipment Store']","rating · 3.4 (9 reviews) 133  (920) 324-3537 sales@ballweg.biz http://www.ballweg.biz/ john deere, meyer, j&m, dawn, rite way, ferris, mcfarlane, calumet, yetter, martin parts, service & sales of new/used john deere farm and lawn & garden equipment, j&m grain handling equipment, meyer hay, forage, manure equipment, stihl hand held equipment, other used equipment makes, and much much more! we also are a dealer for premier portable buildings! price range · $$ outdoor equipment store · agricultural service · commercial & industrial",,,,,,,,,http://ballweg.biz/,"Ballweg Implement Co., Inc. - Home | Facebook",BreadcrumbList,,,"rating · 3.4 (9 reviews) 133 people checked in here (920) 324-3537 sales@ballweg.biz http://www.ballweg.biz/ john deere, meyer, j&m, dawn, rite way, ferris, mcfarlane, calumet, yetter, martin parts, service & sales of new/used john deere farm and lawn & garden equipment, j&m grain handling equipment, meyer hay, forage, manure equipment, stihl hand held equipment, other used equipment makes, and much much more! we also are a dealer for premier portable buildings!  · $$ outdoor equipment store · agricultural service · commercial & industrial",,,,1672777054000,https://m.facebook.com/ballwegimplement/,,1
balosh.com,"15b omorinre johnson street, 101234, lekki, nigeria, lagos state",['Business Service'],15,,,,,,,,,http://balosh.com/,Balosh Integrated Services Limited,LocalBusiness,,,,,,,1631263339000,https://m.facebook.com/balosh1/?locale=en_US,,1
bandblanes.com,"3003 fort bragg rd, 28303, fayetteville, nc, north carolina",['Arts & Entertainment' 'Bowling Alley' 'Food & Beverage'],"22,787",Fayetteville,us,United States,Family bowling center featuring 24 lanes of automatic scoring & bumpers. A snack bar featuring great burgers & fries and a full service bar & pro shop.,nancy@bandblanes.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'North Carolina', 'city': 'Fayetteville', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Fort Bragg Road', 'postcode': '28303', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 35.073909759521484, 'longitude': -78.92920684814453, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bandblanes.com/,B & B Bowling Lanes,LocalBusiness,+19104845178,,$,(910) 484-5178,,North Carolina,1626301496000,https://m.facebook.com/bandblanes/?locale=en_US,28303,1
banhoui.com,"1552 north cahuenga blvd, 90028, los angeles, ca, us, california",['Sandwich Shop'],307,Los Angeles,us,United States,,info@banhoui.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'Los Angeles', 'city_district': 'Hollywood', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'North Cahuenga Boulevard', 'postcode': '90028', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': 'Hollywood', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 34.10059356689453, 'longitude': -118.32952880859375, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://banhoui.com/,Banh Oui,LocalBusiness,+13236457944,US,,+1 323-645-7944,,California,1624436344000,https://m.facebook.com/banhouibanhoui/?locale=en_US,90028,1
bankrate.com,,['Financial Consultant' 'Financial Planner' 'Investing Service'],,,,,,,,,,https://bankrate.com,Personal Capital - Home | Facebook,,,,,,,,1669142085000,https://m.facebook.com/PersonalCapital/,,1
bankstownsports.com,"bankstown sports club, 8 greenfield parade, 2200, bankstown, nsw, australia, new south wales",['Italian Restaurant' 'Pizza Place'],"45,811",Sydney,au,Australia,,lapiazzamanagement@bankstownsports.com,"{'country_code': 'au', 'country_name': 'Australia', 'region_code': None, 'region_name': 'New South Wales', 'city': 'Sydney', 'city_district': 'Bankstown', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Greenfield Parade', 'postcode': '2200', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': 'Bankstown', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': -33.919437408447266, 'longitude': 151.0329132080078, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,https://bankstownsports.com/lapiazza,"La Piazza, Bankstown Sports",LocalBusiness,+61297229810,AU,$$,+61 2 9722 9810,,New South Wales,1624437920000,https://m.facebook.com/lapiazzabankstown/?locale=en_US,2200,1
bannge.com,,['Community'],,,,,,,,,,http://bannge.com/,Banco Nacional de Guinea Ecuatorial - Home | Facebook,,,,,,,,1662764502000,https://m.facebook.com/BancoNacionalDeGuineaEcuatorial/,,1
banwellclinic.com,"the banwell clinic, mcindoe hospital, rh19 3eb east grinstead, uk",['Plastic Surgeon'],,Mid Sussex District,gb,United Kingdom,"The Banwell Clinic, profile picture The Banwell Clinic June 3, 2020 at 12:25 PM · Excellence only. . . . For more information on world-leading Skincare brand @rationale get in touch with The Banwell Clinic today for #luminousskinforlife No photo description available.",,"{'country_code': 'gb', 'country_name': 'United Kingdom', 'region_code': None, 'region_name': 'England', 'city': 'Mid Sussex District', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 51.13221740722656, 'longitude': -0.0117661003023386, 'raw_text': 'the banwell clinic, mcindoe hospital, rh19 3eb east grinstead, uk', 'tokens': None, 'nominatim_address': None}",,,http://banwellclinic.com/,The Banwell Clinic - Home | Facebook,,,,,,,England,1658473780000,https://m.facebook.com/thebanwellclinic/,,1
baptist.nl,"vlamoven 32, 6826 tn arnhem, netherlands",['Shopping & Retail'],104,Arnhem,nl,Netherlands,,,"{'country_code': 'nl', 'country_name': 'Netherlands', 'region_code': None, 'region_name': 'Gelderland', 'city': 'Arnhem', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Vlamoven', 'postcode': '6826 TM', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 4.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 51.976318359375, 'longitude': 5.958498477935791, 'raw_text': 'vlamoven 32, 6826 tn arnhem, netherlands', 'tokens': None, 'nominatim_address': None}",,,https://baptist.nl/,Baptist Arnhem - Home | Facebook,BreadcrumbList,,,· $$$,,,Gelderland,1673371384000,https://m.facebook.com/BaptistArnhem/,6826 TM,1
barkbarkdaycare.com,"2655 st louis ave, signal hill, ca 90755",['Dog Day Care Center' 'Pet Groomer'],,Signal Hill,us,United States,"Bark bark, profile picture Bark bark August 1 at 8:01 AM · When you're trying to be a good dog, but you just can't help being naughty. Let us hear your funniest pup story! * * * #funny #dogs #wherecooldogsgo May be an image of dog and text that says 'What's the funniest thing your dog has ever done?'",,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'Signal Hill', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Saint Louis Avenue', 'postcode': '90755', 'po_box': None, 'house_number': '2655', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 33.805416107177734, 'longitude': -118.16659545898438, 'raw_text': '2655 st louis ave, signal hill, ca 90755', 'tokens': None, 'nominatim_address': None}",,,http://barkbarkdaycare.com/,Bark bark - Home | Facebook,,,,,,,California,1660686704000,https://m.facebook.com/barkbarkdaycare/,90755,1
barryplant.com.au,"390 princes highway, 3174, noble park, vic, australia, victoria",['Real Estate Agent' 'Real Estate Service'],290,Melbourne,au,Australia,,noblepark@barryplant.com.au,"{'country_code': 'au', 'country_name': 'Australia', 'region_code': None, 'region_name': 'Victoria', 'city': 'Melbourne', 'city_district': 'Noble Park', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Princes Highway', 'postcode': '3174', 'po_box': None, 'house_number': '390', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': 'Noble Park', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': -37.962955474853516, 'longitude': 145.18980407714844, 'raw_text': '390 princes highway, 3174, noble park, vic, australia, victoria', 'tokens': None, 'nominatim_address': None}",,,http://barryplant.com.au/noblepark,"Barry Plant Noble Park, Keysborough, Springvale, Dandenong",LocalBusiness,,,,,,Victoria,1654532394000,https://m.facebook.com/barryplantnoblepark/,3174,1
barseback.com,"klubbhusvägen 5, 246 55, löddeköpinge, sweden, skåne county",['Golf Course & Country Club' 'Hotel resort' 'Restaurant'],707,Kävlinge kommun,se,Sweden,"Premium golf resort that offers a championship course alongside a parklands design. Integrated accommodation, conference and restaurant alongside the Öresund straight makes this location ideal for golfers of any level or a weekend getaway.",golf@barseback.com,"{'country_code': 'se', 'country_name': 'Sweden', 'region_code': None, 'region_name': 'Skåne County', 'city': 'Kävlinge kommun', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Klubbhusvägen', 'postcode': '24655', 'po_box': None, 'house_number': '5', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 55.79244613647461, 'longitude': 12.939760208129883, 'raw_text': 'klubbhusvägen 5, 246 55, löddeköpinge, sweden, skåne county', 'tokens': None, 'nominatim_address': None}",,,http://barseback.com/,Barsebäck Golf,Restaurant,,,· $$$ hotel resort · golf course & country club · restaurant @barsebackresort,,,Skåne County,1653067685000,https://m.facebook.com/barsebackgsc/,24655,1
basecampguesthouse.ca,"1075 pine road, v0e 2s0, revelstoke, bc, canada, british columbia",['Аренда дома для отдыха' 'Домик' 'Курортный отель'],,Revelstoke,ca,Canada,"Base Camp Guest House & Cabins is a full-service Holiday Rental Revelstoke, BC. Located at the base of Boulder Mtn, we are a Ride-in Ride-out location to some of the worlds most exciting snowmobile terrain. Back-Country Guiding Services also Available.",revyguesthouse@gmail.com,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'British Columbia', 'city': 'Revelstoke', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 50.998046875, 'longitude': -118.19567108154297, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://basecampguesthouse.ca/,Base Camp Guest House,LocalBusiness,+12506839800,CA,,+1 250-683-9800,,British Columbia,1628604339000,https://m.facebook.com/RideRevelstoke/,,1
baskinthesuntanning.com,"7117 s macadam ave, 97219, portland, or, oregon",['Health Spa' 'Shopping & Retail' 'Tanning Salon'],540,Portland,us,United States,,contact@baskinthesuntanning.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Oregon', 'city': 'Portland', 'city_district': 'South Portland', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'South Macadam Avenue', 'postcode': '97219', 'po_box': None, 'house_number': '7117', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': 'South Portland', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 45.47267532348633, 'longitude': -122.67234802246094, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://baskinthesuntanning.com/,Bask Tanning & Airbrushing,LocalBusiness,+15034520344,US,,+1 503-452-0344,,Oregon,1624579964000,https://m.facebook.com/basktanning/?locale=en_US,97219,1
bathandbrass.com,"852 n state rt 17, fl 2nd, paramus, nj 07652",['Furniture store' 'Interior Design Studio'],3,Paramus,us,United States,,sales@bathandbrass.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'New Jersey', 'city': 'Paramus', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 40.945289611816406, 'longitude': -74.07359313964844, 'raw_text': '852 n state rt 17, fl 2nd, paramus, nj 07652', 'tokens': None, 'nominatim_address': None}",,,http://bathandbrass.com/,Bath & Brass - Home | Facebook,BreadcrumbList,+12015239666,,· $$$ interior design studio · furniture store,(201) 523-9666,,New Jersey,1660106112000,https://m.facebook.com/Bathandbrass/,,1
bayareametalfab.com,"510 stone rd, 94510, benicia, ca, us, california",['Automotive Manufacturer' 'Commercial & Industrial' 'Product/Service'],125  http://bayareametalfab.com/ +1 707-297-6190 product/service · commercial & industrial · automotive manufacturer price range · $$$ closed now · 6:00 am - 3:00 pm closed now · 6:00 am - 3:00 pm monday tuesday wednesday thursday friday saturday sunday 6:00 am - 3:00 pm 6:00 am - 3:00 pm 6:00 am - 3:00 pm 6:00 am - 3:00 pm 6:00 am - 3:00 pm closed closed,Benicia,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'Benicia', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Stone Road', 'postcode': '94510', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 38.074668884277344, 'longitude': -122.12567138671875, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bayareametalfab.com/,Bay Area Metal Fabrication,Organization,+17072976190,US,$$$,+1 707-297-6190,,California,1624340555000,https://m.facebook.com/bayareametalfab/?locale=en_US,94510,1
bayfieldspa.ca,"12 the square, n0m1g0, bayfield, on, canada, ontario","['Belleza, cosmética y cuidado personal']",,Bluewater,ca,Canada,"Bayfield Spa is located at the Bayfield Boutique Bed and Breakfast. We offer complete spa services; massages, pedicures, body treatments, facials and offer [comfort zone] skin and body care products from Italy! Try a treatment soon!",mary@bayfieldspa.ca,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Ontario', 'city': 'Bluewater', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': 'Southwestern Ontario', 'road': 'The Square', 'postcode': 'N0M 1G0', 'po_box': None, 'house_number': '12', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 43.56200408935547, 'longitude': -81.69915008544922, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bayfieldspa.ca/,Bayfield Spa,LocalBusiness,+15192400308,CA,€€,+1 519-240-0308,,Ontario,1628604831000,https://m.facebook.com/bayfieldontariospa/,N0M 1G0,1
bazzingabrew.com,,['Food & Beverage'],,,,,,,,,,http://bazzingabrew.com/,Bazzinga Brew Kombucha - Home | Facebook,BreadcrumbList,,,,,,,1669765463000,https://m.facebook.com/Bazzingabrew/,,1
bbphcc.com.au,"39 araluen drive, 2257, killcare, nsw, australia, new south wales",['Boat Rental' 'Canoe & Kayak Rental' 'Paddleboarding Center'],70,Central Coast Council,au,Australia,"Central Coast's best boat hire, located at Killcare Marina, in picturesque Hardy’s Bay. We have activities for one person up to large groups including party pontoons, family boating, fishing, kayaking, paddle boarding and cycling.",info@bbphcc.com.au,"{'country_code': 'au', 'country_name': 'Australia', 'region_code': None, 'region_name': 'New South Wales', 'city': 'Central Coast Council', 'city_district': 'Killcare', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Araluen Drive', 'postcode': '2257', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': 'Killcare', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': -33.52291488647461, 'longitude': 151.36245727539062, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bbphcc.com.au/,Boat Bike Paddle Hire Central Coast,LocalBusiness,,,,,,New South Wales,1626266568000,https://m.facebook.com/bbphcc/?locale=en_US,2257,1
bbqpetes.com,"6621 s 211th st, ste 106, 98032, kent, wa, washington",['American Restaurant' 'Barbecue Restaurant' 'Southern Restaurant'],"6,025",Kent,us,United States,"https://www.bbqpetes.com/ Born in Western Washington. Since 1972, BBQ Pete's has been serving up tasty real Wood Pit Barbecue! Now with locations in Kent, Lakewood and at the Washington State Fair in Puyallup.",service@bbqpetes.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Washington', 'city': 'Kent', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'South 211th Street', 'postcode': '98032', 'po_box': None, 'house_number': '6621', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 47.41306686401367, 'longitude': -122.25120544433594, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,https://bbqpetes.com/,BBQ Pete's,LocalBusiness,,,accepts credit cards  · $$ barbecue restaurant · american restaurant · southern restaurant,,,Washington,1624298045000,https://m.facebook.com/bbqpetes/?locale=en_US,98032,1
bbweldingandrepair.com,"b & b welding and repair llc, profile picture b & b welding and repair llc is eating pizza. august 26, 2018 at 5:25 pm · facebook for android · great food, great people @bbweldingandrepair b & b welding and repair llc welding small equipment, mowers, bobcats, trailers, etc.. now installing wrought iron railing, gates, and fencing!",['Fence & Gate Contractor'],,,,,,,,,,http://bbweldingandrepair.com/,B & B Welding and Repair LLC - Home | Facebook,,,,,,,,1658633908000,https://m.facebook.com/bbweldingandrepair/,,1
bcjanitorial.ca,"13318 80th ave, v3w 2t5, surrey, bc, canada, british columbia",['Cleaning Service' 'Damage Restoration Service' 'Janitorial Service'],,Surrey,ca,Canada,,,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'British Columbia', 'city': 'Surrey', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 49.19130325317383, 'longitude': -122.8491439819336, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,https://bcjanitorial.ca/,AJP Building Maintenance Services,LocalBusiness,+16046444353,CA,$$,+1 604-644-4353,,British Columbia,1628663919000,https://m.facebook.com/ajpbuildingmaintenanceservices/,,1
bcjobs.ca,,[],,,,,,,,,,http://bcjobs.ca/,BCjobs.ca - Home | Facebook,BreadcrumbList,,,,,,,1660032165000,https://m.facebook.com/bcjobs/,,1
bcmelectric.ca,"3739 agnew rd, l0k 2b0, washago, on, canada, ontario",['Contractor' 'Electrician'],,Severn,ca,Canada,"BCM Electric Systems Limited is a fully licensed, insured and experienced Electrical Contractor offering reliable, professional electrical services in the GTA, Barrie and all of Cottage Country! 📞CALL OR TEXT US AT 705-514-0092",info@bcmelectric.ca,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Ontario', 'city': 'Severn', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': 'Central Ontario', 'road': 'Agnew Road', 'postcode': 'P0E 1N0', 'po_box': None, 'house_number': '3739', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 44.737850189208984, 'longitude': -79.36018371582031, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bcmelectric.ca/,BCM Electric Systems Limited,LocalBusiness,+17055140092,CA,Not Applicable,+1 705-514-0092,,Ontario,1626063365000,https://m.facebook.com/bcmelectricsystemslimited/?locale=en_US,P0E 1N0,1
